origin_id,destination_id,origin_store,destination_store,distance_meters,duration_seconds,duration_minutes
L14,L6,Sarath City Capital H&M,Ghanshyam Supermarket,38014,4492,74.87
L56,L6,Malabar Gold & Diamonds,Ghanshyam Supermarket,48748,5717,95.28
L28,L56,Paradise Biryani Secunderabad,Malabar Gold & Diamonds,9303,1244,20.73
L14,L21,Sarath City Capital H&M,Bajaj Electronics,35507,2590,43.17
L14,L56,Sarath City Capital H&M,Malabar Gold & Diamonds,35576,2806,46.77
L21,L14,Bajaj Electronics,Sarath City Capital H&M,37281,2715,45.25
L56,L21,Malabar Gold & Diamonds,Bajaj Electronics,36826,3141,52.35
L28,L21,Paradise Biryani Secunderabad,Bajaj Electronics,39096,3442,57.37
L10,L21,Metro Cash & Carry,Bajaj Electronics,69791,4757,79.28
L21,L28,Bajaj Electronics,Paradise Biryani Secunderabad,37537,3290,54.83
L1,L28,Ratnadeep Supermarket,Paradise Biryani Secunderabad,45766,3524,58.73
L28,L1,Paradise Biryani Secunderabad,Ratnadeep Supermarket,47004,3623,60.38
L1,L21,Ratnadeep Supermarket,Bajaj Electronics,11933,1298,21.63
L1,L56,Ratnadeep Supermarket,Malabar Gold & Diamonds,45528,3397,56.62
L28,L14,Paradise Biryani Secunderabad,Sarath City Capital H&M,24049,2840,47.33
L56,L28,Malabar Gold & Diamonds,Paradise Biryani Secunderabad,9303,1230,20.5
L6,L21,Ghanshyam Supermarket,Bajaj Electronics,42237,5041,84.02
L14,L28,Sarath City Capital H&M,Paradise Biryani Secunderabad,21246,2576,42.93
L28,L6,Paradise Biryani Secunderabad,Ghanshyam Supermarket,46283,6044,100.73
L1,L14,Ratnadeep Supermarket,Sarath City Capital H&M,45510,2950,49.17
L6,L28,Ghanshyam Supermarket,Paradise Biryani Secunderabad,46481,5648,94.13
L6,L1,Ghanshyam Supermarket,Ratnadeep Supermarket,50145,5222,87.03
L1,L10,Ratnadeep Supermarket,Metro Cash & Carry,76732,4864,81.07
L56,L14,Malabar Gold & Diamonds,Sarath City Capital H&M,38019,3081,51.35
L1,L6,Ratnadeep Supermarket,Ghanshyam Supermarket,52316,5302,88.37
L14,L1,Sarath City Capital H&M,Ratnadeep Supermarket,43414,2771,46.18
L56,L1,Malabar Gold & Diamonds,Ratnadeep Supermarket,44734,3322,55.37
L6,L56,Ghanshyam Supermarket,Malabar Gold & Diamonds,46243,5520,92.0
L21,L1,Bajaj Electronics,Ratnadeep Supermarket,11962,1255,20.92
L28,L10,Paradise Biryani Secunderabad,Metro Cash & Carry,55736,4916,81.93
L10,L1,Metro Cash & Carry,Ratnadeep Supermarket,77698,4938,82.3
L6,L10,Ghanshyam Supermarket,Metro Cash & Carry,21503,2958,49.3
L10,L6,Metro Cash & Carry,Ghanshyam Supermarket,22342,3042,50.7
L14,L10,Sarath City Capital H&M,Metro Cash & Carry,44783,3349,55.82
L10,L28,Metro Cash & Carry,Paradise Biryani Secunderabad,70098,5101,85.02
L56,L10,Malabar Gold & Diamonds,Metro Cash & Carry,69241,4996,83.27
L29,L27,Bawarchi RTC X Roads,Chutneys Restaurant,18534,2575,42.92
L57,L29,Joyalukkas,Bawarchi RTC X Roads,36768,4901,81.68
L29,L57,Bawarchi RTC X Roads,Joyalukkas,35170,5010,83.5
L27,L57,Chutneys Restaurant,Joyalukkas,74764,4399,73.32
L27,L29,Chutneys Restaurant,Bawarchi RTC X Roads,19022,2631,43.85
L57,L27,Joyalukkas,Chutneys Restaurant,75451,4420,73.67
L60,L48,Lalitha Jewellery,Decathlon Madhapur,58920,4235,70.58
L60,L56,Lalitha Jewellery,Malabar Gold & Diamonds,39343,3234,53.9
L42,L56,Green Trends,Malabar Gold & Diamonds,48598,5131,85.52
L29,L42,Bawarchi RTC X Roads,Green Trends,26887,4022,67.03
L42,L29,Green Trends,Bawarchi RTC X Roads,28251,3955,65.92
L29,L48,Bawarchi RTC X Roads,Decathlon Madhapur,75025,5649,94.15
L29,L21,Bawarchi RTC X Roads,Bajaj Electronics,45757,5513,91.88
L42,L21,Green Trends,Bajaj Electronics,40785,3670,61.17
L42,L48,Green Trends,Decathlon Madhapur,29468,3595,59.92
L21,L29,Bajaj Electronics,Bawarchi RTC X Roads,46696,5421,90.35
L21,L56,Bajaj Electronics,Malabar Gold & Diamonds,37300,3162,52.7
L48,L42,Decathlon Madhapur,Green Trends,34322,3681,61.35
L21,L48,Bajaj Electronics,Decathlon Madhapur,23721,2411,40.18
L21,L42,Bajaj Electronics,Green Trends,45923,3674,61.23
L48,L29,Decathlon Madhapur,Bawarchi RTC X Roads,76204,5920,98.67
L48,L21,Decathlon Madhapur,Bajaj Electronics,23907,2565,42.75
L48,L56,Decathlon Madhapur,Malabar Gold & Diamonds,57421,4553,75.88
L56,L48,Malabar Gold & Diamonds,Decathlon Madhapur,56472,4358,72.63
L48,L60,Decathlon Madhapur,Lalitha Jewellery,59008,4483,74.72
L56,L42,Malabar Gold & Diamonds,Green Trends,48344,5046,84.1
L56,L29,Malabar Gold & Diamonds,Bawarchi RTC X Roads,51357,6070,101.17
L60,L42,Lalitha Jewellery,Green Trends,50792,4923,82.05
L60,L29,Lalitha Jewellery,Bawarchi RTC X Roads,43519,4817,80.28
L56,L21,Malabar Gold & Diamonds,Bajaj Electronics,36826,3141,52.35
L42,L60,Green Trends,Lalitha Jewellery,50185,5061,84.35
L56,L60,Malabar Gold & Diamonds,Lalitha Jewellery,39625,3459,57.65
L29,L56,Bawarchi RTC X Roads,Malabar Gold & Diamonds,49762,5992,99.87
L29,L60,Bawarchi RTC X Roads,Lalitha Jewellery,42562,4911,81.85
L60,L48,Lalitha Jewellery,Decathlon Madhapur,58920,4235,70.58
L42,L48,Green Trends,Decathlon Madhapur,29468,3595,59.92
L29,L48,Bawarchi RTC X Roads,Decathlon Madhapur,75025,5649,94.15
L60,L56,Lalitha Jewellery,Malabar Gold & Diamonds,39343,3234,53.9
L42,L56,Green Trends,Malabar Gold & Diamonds,48598,5131,85.52
L42,L60,Green Trends,Lalitha Jewellery,50185,5061,84.35
L48,L29,Decathlon Madhapur,Bawarchi RTC X Roads,76204,5920,98.67
L29,L21,Bawarchi RTC X Roads,Bajaj Electronics,45757,5513,91.88
L42,L29,Green Trends,Bawarchi RTC X Roads,28251,3955,65.92
L42,L21,Green Trends,Bajaj Electronics,40785,3670,61.17
L21,L29,Bajaj Electronics,Bawarchi RTC X Roads,46696,5421,90.35
L29,L56,Bawarchi RTC X Roads,Malabar Gold & Diamonds,49762,5992,99.87
L29,L42,Bawarchi RTC X Roads,Green Trends,26887,4022,67.03
L48,L56,Decathlon Madhapur,Malabar Gold & Diamonds,57421,4553,75.88
L21,L42,Bajaj Electronics,Green Trends,45923,3674,61.23
L48,L60,Decathlon Madhapur,Lalitha Jewellery,59008,4483,74.72
L21,L48,Bajaj Electronics,Decathlon Madhapur,23721,2411,40.18
L56,L42,Malabar Gold & Diamonds,Green Trends,48344,5046,84.1
L48,L42,Decathlon Madhapur,Green Trends,34322,3681,61.35
L56,L29,Malabar Gold & Diamonds,Bawarchi RTC X Roads,51357,6070,101.17
L48,L21,Decathlon Madhapur,Bajaj Electronics,23907,2565,42.75
L56,L21,Malabar Gold & Diamonds,Bajaj Electronics,36826,3141,52.35
L56,L60,Malabar Gold & Diamonds,Lalitha Jewellery,39625,3459,57.65
L21,L56,Bajaj Electronics,Malabar Gold & Diamonds,37300,3162,52.7
L56,L48,Malabar Gold & Diamonds,Decathlon Madhapur,56472,4358,72.63
L60,L42,Lalitha Jewellery,Green Trends,50792,4923,82.05
L29,L60,Bawarchi RTC X Roads,Lalitha Jewellery,42562,4911,81.85
L60,L29,Lalitha Jewellery,Bawarchi RTC X Roads,43519,4817,80.28
L21,L56,Bajaj Electronics,Malabar Gold & Diamonds,37300,3162,52.7
L6,L56,Ghanshyam Supermarket,Malabar Gold & Diamonds,46243,5520,92.0
L6,L14,Ghanshyam Supermarket,Sarath City Capital H&M,43959,4559,75.98
L6,L21,Ghanshyam Supermarket,Bajaj Electronics,42237,5041,84.02
L21,L6,Bajaj Electronics,Ghanshyam Supermarket,44087,5067,84.45
L21,L14,Bajaj Electronics,Sarath City Capital H&M,37281,2715,45.25
L6,L28,Ghanshyam Supermarket,Paradise Biryani Secunderabad,46481,5648,94.13
L21,L10,Bajaj Electronics,Metro Cash & Carry,68503,4630,77.17
L21,L28,Bajaj Electronics,Paradise Biryani Secunderabad,37537,3290,54.83
L1,L6,Ratnadeep Supermarket,Ghanshyam Supermarket,52316,5302,88.37
L28,L14,Paradise Biryani Secunderabad,Sarath City Capital H&M,24049,2840,47.33
L1,L10,Ratnadeep Supermarket,Metro Cash & Carry,76732,4864,81.07
L1,L56,Ratnadeep Supermarket,Malabar Gold & Diamonds,45528,3397,56.62
L28,L6,Paradise Biryani Secunderabad,Ghanshyam Supermarket,46283,6044,100.73
L28,L56,Paradise Biryani Secunderabad,Malabar Gold & Diamonds,9303,1244,20.73
L10,L14,Metro Cash & Carry,Sarath City Capital H&M,46606,3505,58.42
L28,L10,Paradise Biryani Secunderabad,Metro Cash & Carry,55736,4916,81.93
L1,L21,Ratnadeep Supermarket,Bajaj Electronics,11933,1298,21.63
L28,L21,Paradise Biryani Secunderabad,Bajaj Electronics,39096,3442,57.37
L21,L1,Bajaj Electronics,Ratnadeep Supermarket,11962,1255,20.92
L28,L1,Paradise Biryani Secunderabad,Ratnadeep Supermarket,47004,3623,60.38
L6,L1,Ghanshyam Supermarket,Ratnadeep Supermarket,50145,5222,87.03
L1,L28,Ratnadeep Supermarket,Paradise Biryani Secunderabad,45766,3524,58.73
L10,L56,Metro Cash & Carry,Malabar Gold & Diamonds,69860,4973,82.88
L14,L6,Sarath City Capital H&M,Ghanshyam Supermarket,38014,4492,74.87
L1,L14,Ratnadeep Supermarket,Sarath City Capital H&M,45510,2950,49.17
L14,L21,Sarath City Capital H&M,Bajaj Electronics,35507,2590,43.17
L14,L1,Sarath City Capital H&M,Ratnadeep Supermarket,43414,2771,46.18
L6,L10,Ghanshyam Supermarket,Metro Cash & Carry,21503,2958,49.3
L14,L28,Sarath City Capital H&M,Paradise Biryani Secunderabad,21246,2576,42.93
L56,L1,Malabar Gold & Diamonds,Ratnadeep Supermarket,44734,3322,55.37
L14,L10,Sarath City Capital H&M,Metro Cash & Carry,44783,3349,55.82
L14,L56,Sarath City Capital H&M,Malabar Gold & Diamonds,35576,2806,46.77
L56,L21,Malabar Gold & Diamonds,Bajaj Electronics,36826,3141,52.35
L10,L6,Metro Cash & Carry,Ghanshyam Supermarket,22342,3042,50.7
L10,L28,Metro Cash & Carry,Paradise Biryani Secunderabad,70098,5101,85.02
L56,L6,Malabar Gold & Diamonds,Ghanshyam Supermarket,48748,5717,95.28
L56,L28,Malabar Gold & Diamonds,Paradise Biryani Secunderabad,9303,1230,20.5
L56,L10,Malabar Gold & Diamonds,Metro Cash & Carry,69241,4996,83.27
L10,L1,Metro Cash & Carry,Ratnadeep Supermarket,77698,4938,82.3
L56,L14,Malabar Gold & Diamonds,Sarath City Capital H&M,38019,3081,51.35
L10,L21,Metro Cash & Carry,Bajaj Electronics,69791,4757,79.28
L29,L49,Bawarchi RTC X Roads,Wildcraft Store,28026,2891,48.18
L32,L29,Karachi Bakery,Bawarchi RTC X Roads,54388,6063,101.05
L32,L4,Karachi Bakery,D-Mart Begumpet,47937,4508,75.13
L29,L4,Bawarchi RTC X Roads,D-Mart Begumpet,49418,6101,101.68
L49,L32,Wildcraft Store,Karachi Bakery,93123,6290,104.83
L32,L49,Karachi Bakery,Wildcraft Store,92835,6039,100.65
L49,L29,Wildcraft Store,Bawarchi RTC X Roads,22328,3113,51.88
L4,L32,D-Mart Begumpet,Karachi Bakery,46324,4291,71.52
L49,L4,Wildcraft Store,D-Mart Begumpet,73385,4899,81.65
L4,L49,D-Mart Begumpet,Wildcraft Store,73048,4879,81.32
L29,L32,Bawarchi RTC X Roads,Karachi Bakery,54777,6092,101.53
L4,L29,D-Mart Begumpet,Bawarchi RTC X Roads,53482,5905,98.42
L27,L29,Chutneys Restaurant,Bawarchi RTC X Roads,19022,2631,43.85
L57,L29,Joyalukkas,Bawarchi RTC X Roads,36768,4901,81.68
L29,L27,Bawarchi RTC X Roads,Chutneys Restaurant,18534,2575,42.92
L27,L57,Chutneys Restaurant,Joyalukkas,74764,4399,73.32
L57,L27,Joyalukkas,Chutneys Restaurant,75451,4420,73.67
L29,L57,Bawarchi RTC X Roads,Joyalukkas,35170,5010,83.5
L32,L4,Karachi Bakery,D-Mart Begumpet,47937,4508,75.13
L32,L49,Karachi Bakery,Wildcraft Store,92835,6039,100.65
L29,L49,Bawarchi RTC X Roads,Wildcraft Store,28026,2891,48.18
L4,L32,D-Mart Begumpet,Karachi Bakery,46324,4291,71.52
L32,L29,Karachi Bakery,Bawarchi RTC X Roads,54388,6063,101.05
L49,L4,Wildcraft Store,D-Mart Begumpet,73385,4899,81.65
L4,L29,D-Mart Begumpet,Bawarchi RTC X Roads,53482,5905,98.42
L29,L32,Bawarchi RTC X Roads,Karachi Bakery,54777,6092,101.53
L29,L4,Bawarchi RTC X Roads,D-Mart Begumpet,49418,6101,101.68
L4,L49,D-Mart Begumpet,Wildcraft Store,73048,4879,81.32
L49,L29,Wildcraft Store,Bawarchi RTC X Roads,22328,3113,51.88
L49,L32,Wildcraft Store,Karachi Bakery,93123,6290,104.83
L49,L4,Wildcraft Store,D-Mart Begumpet,73385,4899,81.65
L29,L4,Bawarchi RTC X Roads,D-Mart Begumpet,49418,6101,101.68
L4,L29,D-Mart Begumpet,Bawarchi RTC X Roads,53482,5905,98.42
L49,L29,Wildcraft Store,Bawarchi RTC X Roads,22328,3113,51.88
L29,L49,Bawarchi RTC X Roads,Wildcraft Store,28026,2891,48.18
L4,L49,D-Mart Begumpet,Wildcraft Store,73048,4879,81.32
L37,L36,Alankrita Boutique,Aroma Boutique,49167,3886,64.77
L37,L47,Alankrita Boutique,Himalaya Book World,41437,4444,74.07
L51,L36,Adidas Originals,Aroma Boutique,15567,2222,37.03
L47,L51,Himalaya Book World,Adidas Originals,49941,4343,72.38
L47,L36,Himalaya Book World,Aroma Boutique,43388,3363,56.05
L47,L37,Himalaya Book World,Alankrita Boutique,41341,4305,71.75
L36,L51,Aroma Boutique,Adidas Originals,16030,2308,38.47
L51,L47,Adidas Originals,Himalaya Book World,52179,4511,75.18
L51,L37,Adidas Originals,Alankrita Boutique,53179,5129,85.48
L36,L47,Aroma Boutique,Himalaya Book World,44828,3822,63.7
L37,L51,Alankrita Boutique,Adidas Originals,50519,4674,77.9
L36,L37,Aroma Boutique,Alankrita Boutique,37769,4563,76.05
L52,L1,Puma Store,Ratnadeep Supermarket,37708,2975,49.58
L17,L52,Mebaz Banjara Hills,Puma Store,44478,3275,54.58
L1,L9,Ratnadeep Supermarket,Spencer's Retail,31219,2380,39.67
L1,L52,Ratnadeep Supermarket,Puma Store,36602,2814,46.9
L52,L17,Puma Store,Mebaz Banjara Hills,44932,3264,54.4
L18,L52,Kalanikethan Kukatpally,Puma Store,5983,912,15.2
L52,L9,Puma Store,Spencer's Retail,14624,2147,35.78
L9,L1,Spencer's Retail,Ratnadeep Supermarket,31602,2506,41.77
L17,L18,Mebaz Banjara Hills,Kalanikethan Kukatpally,48055,3455,57.58
L9,L52,Spencer's Retail,Puma Store,18754,2620,43.67
L9,L33,Spencer's Retail,Pista House,33922,3267,54.45
L18,L17,Kalanikethan Kukatpally,Mebaz Banjara Hills,47721,3319,55.32
L52,L18,Puma Store,Kalanikethan Kukatpally,5644,745,12.42
L18,L1,Kalanikethan Kukatpally,Ratnadeep Supermarket,35189,2697,44.95
L55,L33,Khazana Jewellers,Pista House,29384,3318,55.3
L33,L52,Pista House,Puma Store,69640,5066,84.43
L17,L1,Mebaz Banjara Hills,Ratnadeep Supermarket,71963,4432,73.87
L18,L33,Kalanikethan Kukatpally,Pista House,66628,4806,80.1
L1,L18,Ratnadeep Supermarket,Kalanikethan Kukatpally,34955,2669,44.48
L33,L9,Pista House,Spencer's Retail,35761,3291,54.85
L17,L9,Mebaz Banjara Hills,Spencer's Retail,57258,4860,81.0
L33,L17,Pista House,Mebaz Banjara Hills,83880,5496,91.6
L52,L55,Puma Store,Khazana Jewellers,29419,4097,68.28
L9,L18,Spencer's Retail,Kalanikethan Kukatpally,16180,2253,37.55
L52,L33,Puma Store,Pista House,46579,4933,82.22
L9,L17,Spencer's Retail,Mebaz Banjara Hills,57622,4760,79.33
L55,L52,Khazana Jewellers,Puma Store,27624,4071,67.85
L55,L9,Khazana Jewellers,Spencer's Retail,19353,2738,45.63
L18,L9,Kalanikethan Kukatpally,Spencer's Retail,15555,2089,34.82
L55,L18,Khazana Jewellers,Kalanikethan Kukatpally,28778,4128,68.8
L55,L1,Khazana Jewellers,Ratnadeep Supermarket,37680,3633,60.55
L9,L55,Spencer's Retail,Khazana Jewellers,19296,2771,46.18
L17,L33,Mebaz Banjara Hills,Pista House,84168,5712,95.2
L1,L55,Ratnadeep Supermarket,Khazana Jewellers,46913,3654,60.9
L17,L55,Mebaz Banjara Hills,Khazana Jewellers,38150,5112,85.2
L55,L17,Khazana Jewellers,Mebaz Banjara Hills,37757,4974,82.9
L18,L55,Kalanikethan Kukatpally,Khazana Jewellers,28133,4010,66.83
L33,L18,Pista House,Kalanikethan Kukatpally,67993,4921,82.02
L33,L55,Pista House,Khazana Jewellers,28682,3292,54.87
L1,L17,Ratnadeep Supermarket,Mebaz Banjara Hills,71626,4368,72.8
L37,L36,Alankrita Boutique,Aroma Boutique,49167,3886,64.77
L37,L47,Alankrita Boutique,Himalaya Book World,41437,4444,74.07
L51,L47,Adidas Originals,Himalaya Book World,52179,4511,75.18
L47,L51,Himalaya Book World,Adidas Originals,49941,4343,72.38
L51,L36,Adidas Originals,Aroma Boutique,15567,2222,37.03
L47,L37,Himalaya Book World,Alankrita Boutique,41341,4305,71.75
L51,L37,Adidas Originals,Alankrita Boutique,53179,5129,85.48
L47,L36,Himalaya Book World,Aroma Boutique,43388,3363,56.05
L36,L51,Aroma Boutique,Adidas Originals,16030,2308,38.47
L37,L51,Alankrita Boutique,Adidas Originals,50519,4674,77.9
L36,L37,Aroma Boutique,Alankrita Boutique,37769,4563,76.05
L36,L47,Aroma Boutique,Himalaya Book World,44828,3822,63.7
L10,L56,Metro Cash & Carry,Malabar Gold & Diamonds,69860,4973,82.88
L21,L1,Bajaj Electronics,Ratnadeep Supermarket,11962,1255,20.92
L21,L14,Bajaj Electronics,Sarath City Capital H&M,37281,2715,45.25
L21,L10,Bajaj Electronics,Metro Cash & Carry,68503,4630,77.17
L1,L21,Ratnadeep Supermarket,Bajaj Electronics,11933,1298,21.63
L1,L10,Ratnadeep Supermarket,Metro Cash & Carry,76732,4864,81.07
L28,L10,Paradise Biryani Secunderabad,Metro Cash & Carry,55736,4916,81.93
L1,L56,Ratnadeep Supermarket,Malabar Gold & Diamonds,45528,3397,56.62
L1,L28,Ratnadeep Supermarket,Paradise Biryani Secunderabad,45766,3524,58.73
L28,L1,Paradise Biryani Secunderabad,Ratnadeep Supermarket,47004,3623,60.38
L21,L56,Bajaj Electronics,Malabar Gold & Diamonds,37300,3162,52.7
L28,L14,Paradise Biryani Secunderabad,Sarath City Capital H&M,24049,2840,47.33
L14,L1,Sarath City Capital H&M,Ratnadeep Supermarket,43414,2771,46.18
L14,L21,Sarath City Capital H&M,Bajaj Electronics,35507,2590,43.17
L14,L10,Sarath City Capital H&M,Metro Cash & Carry,44783,3349,55.82
L10,L14,Metro Cash & Carry,Sarath City Capital H&M,46606,3505,58.42
L28,L56,Paradise Biryani Secunderabad,Malabar Gold & Diamonds,9303,1244,20.73
L1,L14,Ratnadeep Supermarket,Sarath City Capital H&M,45510,2950,49.17
L21,L28,Bajaj Electronics,Paradise Biryani Secunderabad,37537,3290,54.83
L56,L1,Malabar Gold & Diamonds,Ratnadeep Supermarket,44734,3322,55.37
L56,L21,Malabar Gold & Diamonds,Bajaj Electronics,36826,3141,52.35
L14,L56,Sarath City Capital H&M,Malabar Gold & Diamonds,35576,2806,46.77
L56,L14,Malabar Gold & Diamonds,Sarath City Capital H&M,38019,3081,51.35
L56,L28,Malabar Gold & Diamonds,Paradise Biryani Secunderabad,9303,1230,20.5
L10,L21,Metro Cash & Carry,Bajaj Electronics,69791,4757,79.28
L56,L10,Malabar Gold & Diamonds,Metro Cash & Carry,69241,4996,83.27
L10,L28,Metro Cash & Carry,Paradise Biryani Secunderabad,70098,5101,85.02
L10,L1,Metro Cash & Carry,Ratnadeep Supermarket,77698,4938,82.3
L28,L21,Paradise Biryani Secunderabad,Bajaj Electronics,39096,3442,57.37
L14,L28,Sarath City Capital H&M,Paradise Biryani Secunderabad,21246,2576,42.93
L37,L36,Alankrita Boutique,Aroma Boutique,49167,3886,64.77
L37,L47,Alankrita Boutique,Himalaya Book World,41437,4444,74.07
L51,L47,Adidas Originals,Himalaya Book World,52179,4511,75.18
L51,L36,Adidas Originals,Aroma Boutique,15567,2222,37.03
L47,L51,Himalaya Book World,Adidas Originals,49941,4343,72.38
L47,L36,Himalaya Book World,Aroma Boutique,43388,3363,56.05
L51,L37,Adidas Originals,Alankrita Boutique,53179,5129,85.48
L36,L47,Aroma Boutique,Himalaya Book World,44828,3822,63.7
L37,L51,Alankrita Boutique,Adidas Originals,50519,4674,77.9
L36,L37,Aroma Boutique,Alankrita Boutique,37769,4563,76.05
L36,L51,Aroma Boutique,Adidas Originals,16030,2308,38.47
L47,L37,Himalaya Book World,Alankrita Boutique,41341,4305,71.75
L21,L14,Bajaj Electronics,Sarath City Capital H&M,37281,2715,45.25
L21,L10,Bajaj Electronics,Metro Cash & Carry,68503,4630,77.17
L10,L56,Metro Cash & Carry,Malabar Gold & Diamonds,69860,4973,82.88
L21,L1,Bajaj Electronics,Ratnadeep Supermarket,11962,1255,20.92
L1,L14,Ratnadeep Supermarket,Sarath City Capital H&M,45510,2950,49.17
L1,L21,Ratnadeep Supermarket,Bajaj Electronics,11933,1298,21.63
L1,L56,Ratnadeep Supermarket,Malabar Gold & Diamonds,45528,3397,56.62
L21,L56,Bajaj Electronics,Malabar Gold & Diamonds,37300,3162,52.7
L28,L21,Paradise Biryani Secunderabad,Bajaj Electronics,39096,3442,57.37
L10,L14,Metro Cash & Carry,Sarath City Capital H&M,46606,3505,58.42
L28,L1,Paradise Biryani Secunderabad,Ratnadeep Supermarket,47004,3623,60.38
L28,L14,Paradise Biryani Secunderabad,Sarath City Capital H&M,24049,2840,47.33
L28,L10,Paradise Biryani Secunderabad,Metro Cash & Carry,55736,4916,81.93
L1,L10,Ratnadeep Supermarket,Metro Cash & Carry,76732,4864,81.07
L28,L56,Paradise Biryani Secunderabad,Malabar Gold & Diamonds,9303,1244,20.73
L14,L10,Sarath City Capital H&M,Metro Cash & Carry,44783,3349,55.82
L14,L1,Sarath City Capital H&M,Ratnadeep Supermarket,43414,2771,46.18
L14,L21,Sarath City Capital H&M,Bajaj Electronics,35507,2590,43.17
L56,L21,Malabar Gold & Diamonds,Bajaj Electronics,36826,3141,52.35
L1,L28,Ratnadeep Supermarket,Paradise Biryani Secunderabad,45766,3524,58.73
L14,L56,Sarath City Capital H&M,Malabar Gold & Diamonds,35576,2806,46.77
L56,L28,Malabar Gold & Diamonds,Paradise Biryani Secunderabad,9303,1230,20.5
L14,L28,Sarath City Capital H&M,Paradise Biryani Secunderabad,21246,2576,42.93
L56,L14,Malabar Gold & Diamonds,Sarath City Capital H&M,38019,3081,51.35
L56,L1,Malabar Gold & Diamonds,Ratnadeep Supermarket,44734,3322,55.37
L56,L10,Malabar Gold & Diamonds,Metro Cash & Carry,69241,4996,83.27
L10,L1,Metro Cash & Carry,Ratnadeep Supermarket,77698,4938,82.3
L10,L28,Metro Cash & Carry,Paradise Biryani Secunderabad,70098,5101,85.02
L21,L28,Bajaj Electronics,Paradise Biryani Secunderabad,37537,3290,54.83
L10,L21,Metro Cash & Carry,Bajaj Electronics,69791,4757,79.28
L17,L55,Mebaz Banjara Hills,Khazana Jewellers,38150,5112,85.2
L55,L52,Khazana Jewellers,Puma Store,27624,4071,67.85
L17,L52,Mebaz Banjara Hills,Puma Store,44478,3275,54.58
L1,L55,Ratnadeep Supermarket,Khazana Jewellers,46913,3654,60.9
L55,L1,Khazana Jewellers,Ratnadeep Supermarket,37680,3633,60.55
L55,L9,Khazana Jewellers,Spencer's Retail,19353,2738,45.63
L1,L9,Ratnadeep Supermarket,Spencer's Retail,31219,2380,39.67
L55,L18,Khazana Jewellers,Kalanikethan Kukatpally,28778,4128,68.8
L1,L17,Ratnadeep Supermarket,Mebaz Banjara Hills,71626,4368,72.8
L55,L33,Khazana Jewellers,Pista House,29384,3318,55.3
L17,L1,Mebaz Banjara Hills,Ratnadeep Supermarket,71963,4432,73.87
L33,L18,Pista House,Kalanikethan Kukatpally,67993,4921,82.02
L52,L55,Puma Store,Khazana Jewellers,29419,4097,68.28
L1,L18,Ratnadeep Supermarket,Kalanikethan Kukatpally,34955,2669,44.48
L55,L17,Khazana Jewellers,Mebaz Banjara Hills,37757,4974,82.9
L33,L9,Pista House,Spencer's Retail,35761,3291,54.85
L52,L17,Puma Store,Mebaz Banjara Hills,44932,3264,54.4
L17,L18,Mebaz Banjara Hills,Kalanikethan Kukatpally,48055,3455,57.58
L17,L9,Mebaz Banjara Hills,Spencer's Retail,57258,4860,81.0
L17,L33,Mebaz Banjara Hills,Pista House,84168,5712,95.2
L1,L52,Ratnadeep Supermarket,Puma Store,36602,2814,46.9
L52,L9,Puma Store,Spencer's Retail,14624,2147,35.78
L52,L33,Puma Store,Pista House,46579,4933,82.22
L18,L17,Kalanikethan Kukatpally,Mebaz Banjara Hills,47721,3319,55.32
L9,L18,Spencer's Retail,Kalanikethan Kukatpally,16180,2253,37.55
L33,L17,Pista House,Mebaz Banjara Hills,83880,5496,91.6
L18,L52,Kalanikethan Kukatpally,Puma Store,5983,912,15.2
