trip_id,driver_id,date,stop_number,location_id,store_name,latitude,longitude,arrival_time,visit_duration_min,distance_to_next_km,travel_time_to_next_min
416,D8,2026-05-05,3,L14,Sarath City Capital H&M,17.23152,78.346589,12:20,29,0.0,0.0
417,D9,2026-05-05,1,L51,Adidas Originals,17.578739,78.282563,09:30,39,45.45,68.2
417,D9,2026-05-05,2,L10,Metro Cash & Carry,17.286126,78.581747,11:31,35,35.82,53.7
417,D9,2026-05-05,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,13:05,11,7.57,11.4
417,D9,2026-05-05,4,L60,Lalitha Jewellery,17.228343,78.319002,13:39,19,47.01,70.5
417,D9,2026-05-05,5,L53,Bata Shoe Store,17.571565,78.577633,15:23,38,12.83,19.2
417,D9,2026-05-05,6,L49,Wildcraft Store,17.526409,78.688992,16:26,21,49.67,74.5
417,D9,2026-05-05,7,L16,Neeru's Emporio,17.481829,78.222912,18:06,30,0.0,0.0
418,D10,2026-05-05,1,L10,Metro Cash & Carry,17.286126,78.581747,09:00,20,37.16,55.7
418,D10,2026-05-05,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:25,13,14.3,21.5
418,D10,2026-05-05,3,L14,Sarath City Capital H&M,17.23152,78.346589,11:09,14,0.0,0.0
419,D11,2026-05-05,1,L51,Adidas Originals,17.578739,78.282563,08:30,29,45.45,68.2
419,D11,2026-05-05,2,L10,Metro Cash & Carry,17.286126,78.581747,10:22,33,35.82,53.7
419,D11,2026-05-05,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,11:55,14,7.57,11.4
419,D11,2026-05-05,4,L60,Lalitha Jewellery,17.228343,78.319002,12:30,21,47.01,70.5
419,D11,2026-05-05,5,L53,Bata Shoe Store,17.571565,78.577633,14:14,12,12.83,19.2
419,D11,2026-05-05,6,L49,Wildcraft Store,17.526409,78.688992,14:51,31,49.67,74.5
419,D11,2026-05-05,7,L16,Neeru's Emporio,17.481829,78.222912,16:49,15,0.0,0.0
420,D12,2026-05-05,1,L26,Fabindia Gachibowli,17.550547,78.357339,09:00,10,11.03,16.5
420,D12,2026-05-05,2,L50,Nike Exclusive Store,17.506334,78.264196,09:41,35,29.92,44.9
420,D12,2026-05-05,3,L22,Croma Jubilee Hills,17.265361,78.389728,11:11,18,7.12,10.7
420,D12,2026-05-05,4,L5,Reliance Smart Jubilee,17.287455,78.452678,11:51,13,23.1,34.6
420,D12,2026-05-05,5,L27,Chutneys Restaurant,17.358253,78.657274,12:53,31,24.34,36.5
420,D12,2026-05-05,6,L45,Lakme Salon,17.439578,78.444303,14:16,13,0.0,0.0
421,D1,2026-05-06,1,L1,Ratnadeep Supermarket,17.455771,78.212505,09:15,30,36.82,55.2
421,D1,2026-05-06,2,L6,Ghanshyam Supermarket,17.424498,78.55801,10:54,29,10.9,16.4
421,D1,2026-05-06,3,L37,Alankrita Boutique,17.472684,78.468485,11:48,37,21.2,31.8
421,D1,2026-05-06,4,L46,Crossword Bookstore,17.571639,78.639361,13:09,31,48.94,73.4
421,D1,2026-05-06,5,L14,Sarath City Capital H&M,17.23152,78.346589,15:05,18,19.93,29.9
421,D1,2026-05-06,6,L55,Khazana Jewellers,17.37524,78.458788,16:03,26,9.96,14.9
421,D1,2026-05-06,7,L34,Concu Jubilee Hills,17.438564,78.392384,16:56,23,0.0,0.0
422,D2,2026-05-06,1,L3,Heritage Fresh,17.47068,78.64609,09:00,22,40.38,60.6
422,D2,2026-05-06,2,L51,Adidas Originals,17.578739,78.282563,10:31,10,44.16,66.2
422,D2,2026-05-06,3,L17,Mebaz Banjara Hills,17.509227,78.692611,11:57,26,42.84,64.3
422,D2,2026-05-06,4,L23,Reliance Digital,17.287846,78.362141,13:42,12,0.0,0.0
423,D3,2026-05-06,1,L3,Heritage Fresh,17.47068,78.64609,09:00,20,40.38,60.6
423,D3,2026-05-06,2,L51,Adidas Originals,17.578739,78.282563,10:27,27,44.16,66.2
423,D3,2026-05-06,3,L17,Mebaz Banjara Hills,17.509227,78.692611,12:15,34,42.84,64.3
423,D3,2026-05-06,4,L23,Reliance Digital,17.287846,78.362141,14:08,39,0.0,0.0
424,D4,2026-05-06,1,L51,Adidas Originals,17.578739,78.282563,08:30,27,45.45,68.2
424,D4,2026-05-06,2,L10,Metro Cash & Carry,17.286126,78.581747,10:17,35,35.82,53.7
424,D4,2026-05-06,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,12:00,32,7.57,11.4
424,D4,2026-05-06,4,L60,Lalitha Jewellery,17.228343,78.319002,12:51,11,47.01,70.5
424,D4,2026-05-06,5,L53,Bata Shoe Store,17.571565,78.577633,14:27,23,12.83,19.2
424,D4,2026-05-06,6,L49,Wildcraft Store,17.526409,78.688992,15:16,17,0.0,0.0
425,D5,2026-05-06,1,L33,Pista House,17.261137,78.279991,08:45,23,26.07,39.1
425,D5,2026-05-06,2,L9,Spencer's Retail,17.479256,78.370125,09:53,15,7.78,11.7
425,D5,2026-05-06,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,10:29,11,0.0,0.0
426,D6,2026-05-06,1,L1,Ratnadeep Supermarket,17.455771,78.212505,10:15,15,36.82,55.2
426,D6,2026-05-06,2,L6,Ghanshyam Supermarket,17.424498,78.55801,11:35,33,10.9,16.4
426,D6,2026-05-06,3,L37,Alankrita Boutique,17.472684,78.468485,12:34,12,21.2,31.8
426,D6,2026-05-06,4,L46,Crossword Bookstore,17.571639,78.639361,13:26,39,48.94,73.4
426,D6,2026-05-06,5,L14,Sarath City Capital H&M,17.23152,78.346589,15:24,19,19.93,29.9
426,D6,2026-05-06,6,L55,Khazana Jewellers,17.37524,78.458788,16:25,31,9.96,14.9
426,D6,2026-05-06,7,L34,Concu Jubilee Hills,17.438564,78.392384,17:24,27,0.0,0.0
427,D7,2026-05-06,1,L33,Pista House,17.261137,78.279991,10:45,15,26.07,39.1
427,D7,2026-05-06,2,L9,Spencer's Retail,17.479256,78.370125,11:53,36,7.78,11.7
427,D7,2026-05-06,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,12:52,35,0.0,0.0
428,D8,2026-05-06,1,L33,Pista House,17.261137,78.279991,08:30,18,26.07,39.1
428,D8,2026-05-06,2,L9,Spencer's Retail,17.479256,78.370125,09:32,26,7.78,11.7
428,D8,2026-05-06,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,10:21,13,0.0,0.0
429,D9,2026-05-06,1,L26,Fabindia Gachibowli,17.550547,78.357339,09:00,29,11.03,16.5
429,D9,2026-05-06,2,L50,Nike Exclusive Store,17.506334,78.264196,09:51,10,29.92,44.9
429,D9,2026-05-06,3,L22,Croma Jubilee Hills,17.265361,78.389728,10:56,10,7.12,10.7
429,D9,2026-05-06,4,L5,Reliance Smart Jubilee,17.287455,78.452678,11:25,25,23.1,34.6
429,D9,2026-05-06,5,L27,Chutneys Restaurant,17.358253,78.657274,12:35,15,0.0,0.0
430,D10,2026-05-06,1,L51,Adidas Originals,17.578739,78.282563,09:00,18,45.45,68.2
430,D10,2026-05-06,2,L10,Metro Cash & Carry,17.286126,78.581747,10:41,14,35.82,53.7
430,D10,2026-05-06,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,11:53,14,7.57,11.4
430,D10,2026-05-06,4,L60,Lalitha Jewellery,17.228343,78.319002,12:27,24,47.01,70.5
430,D10,2026-05-06,5,L53,Bata Shoe Store,17.571565,78.577633,14:11,34,12.83,19.2
430,D10,2026-05-06,6,L49,Wildcraft Store,17.526409,78.688992,15:14,16,0.0,0.0
431,D11,2026-05-06,1,L3,Heritage Fresh,17.47068,78.64609,10:45,40,40.38,60.6
431,D11,2026-05-06,2,L51,Adidas Originals,17.578739,78.282563,12:34,34,44.16,66.2
431,D11,2026-05-06,3,L17,Mebaz Banjara Hills,17.509227,78.692611,14:19,39,42.84,64.3
431,D11,2026-05-06,4,L23,Reliance Digital,17.287846,78.362141,16:08,10,0.0,0.0
432,D12,2026-05-06,1,L51,Adidas Originals,17.578739,78.282563,10:15,28,45.45,68.2
432,D12,2026-05-06,2,L10,Metro Cash & Carry,17.286126,78.581747,12:06,31,35.82,53.7
432,D12,2026-05-06,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,13:42,12,7.57,11.4
432,D12,2026-05-06,4,L60,Lalitha Jewellery,17.228343,78.319002,14:17,25,47.01,70.5
432,D12,2026-05-06,5,L53,Bata Shoe Store,17.571565,78.577633,15:59,17,12.83,19.2
432,D12,2026-05-06,6,L49,Wildcraft Store,17.526409,78.688992,16:49,30,0.0,0.0
433,D1,2026-05-07,1,L51,Adidas Originals,17.578739,78.282563,08:00,16,45.45,68.2
433,D1,2026-05-07,2,L10,Metro Cash & Carry,17.286126,78.581747,09:39,25,35.82,53.7
433,D1,2026-05-07,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,11:03,11,7.57,11.4
433,D1,2026-05-07,4,L60,Lalitha Jewellery,17.228343,78.319002,11:38,29,47.01,70.5
433,D1,2026-05-07,5,L53,Bata Shoe Store,17.571565,78.577633,13:27,38,0.0,0.0
434,D2,2026-05-07,1,L3,Heritage Fresh,17.47068,78.64609,10:15,21,40.38,60.6
434,D2,2026-05-07,2,L51,Adidas Originals,17.578739,78.282563,11:42,26,44.16,66.2
434,D2,2026-05-07,3,L17,Mebaz Banjara Hills,17.509227,78.692611,13:22,22,0.0,0.0
435,D3,2026-05-07,1,L51,Adidas Originals,17.578739,78.282563,08:15,36,45.45,68.2
435,D3,2026-05-07,2,L10,Metro Cash & Carry,17.286126,78.581747,10:07,26,35.82,53.7
435,D3,2026-05-07,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,11:38,37,7.57,11.4
435,D3,2026-05-07,4,L60,Lalitha Jewellery,17.228343,78.319002,12:36,11,47.01,70.5
435,D3,2026-05-07,5,L53,Bata Shoe Store,17.571565,78.577633,14:11,29,0.0,0.0
436,D4,2026-05-07,1,L51,Adidas Originals,17.578739,78.282563,10:15,22,45.45,68.2
436,D4,2026-05-07,2,L10,Metro Cash & Carry,17.286126,78.581747,11:57,34,35.82,53.7
436,D4,2026-05-07,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,13:35,17,7.57,11.4
436,D4,2026-05-07,4,L60,Lalitha Jewellery,17.228343,78.319002,14:11,36,47.01,70.5
436,D4,2026-05-07,5,L53,Bata Shoe Store,17.571565,78.577633,16:07,17,0.0,0.0
437,D5,2026-05-07,1,L3,Heritage Fresh,17.47068,78.64609,09:00,26,40.38,60.6
437,D5,2026-05-07,2,L51,Adidas Originals,17.578739,78.282563,10:35,13,44.16,66.2
437,D5,2026-05-07,3,L17,Mebaz Banjara Hills,17.509227,78.692611,11:59,14,0.0,0.0
438,D6,2026-05-07,1,L38,MedPlus Madhapur,17.507439,78.370088,09:45,16,23.87,35.8
438,D6,2026-05-07,2,L29,Bawarchi RTC X Roads,17.415591,78.573507,10:49,28,20.65,31.0
438,D6,2026-05-07,3,L44,Page 3 Luxury Salon,17.5814,78.661217,12:01,37,27.89,41.8
438,D6,2026-05-07,4,L45,Lakme Salon,17.439578,78.444303,13:26,33,14.5,21.8
438,D6,2026-05-07,5,L20,Chennai Shopping Mall,17.342108,78.535088,14:30,27,20.44,30.7
438,D6,2026-05-07,6,L19,South India Shopping Mall,17.454274,78.382416,15:42,23,11.11,16.7
438,D6,2026-05-07,7,L15,Hyderabad Central,17.554181,78.380818,16:26,32,0.0,0.0
439,D7,2026-05-07,1,L26,Fabindia Gachibowli,17.550547,78.357339,09:45,22,11.03,16.5
439,D7,2026-05-07,2,L50,Nike Exclusive Store,17.506334,78.264196,10:33,19,29.92,44.9
439,D7,2026-05-07,3,L22,Croma Jubilee Hills,17.265361,78.389728,11:48,18,7.12,10.7
439,D7,2026-05-07,4,L5,Reliance Smart Jubilee,17.287455,78.452678,12:30,37,0.0,0.0
440,D8,2026-05-07,1,L51,Adidas Originals,17.578739,78.282563,10:45,13,45.45,68.2
440,D8,2026-05-07,2,L10,Metro Cash & Carry,17.286126,78.581747,12:12,35,35.82,53.7
440,D8,2026-05-07,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,13:49,40,7.57,11.4
440,D8,2026-05-07,4,L60,Lalitha Jewellery,17.228343,78.319002,14:50,17,47.01,70.5
440,D8,2026-05-07,5,L53,Bata Shoe Store,17.571565,78.577633,16:25,16,0.0,0.0
441,D9,2026-05-07,1,L51,Adidas Originals,17.578739,78.282563,10:15,15,45.45,68.2
441,D9,2026-05-07,2,L10,Metro Cash & Carry,17.286126,78.581747,11:49,32,35.82,53.7
441,D9,2026-05-07,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,13:28,14,7.57,11.4
441,D9,2026-05-07,4,L60,Lalitha Jewellery,17.228343,78.319002,14:06,34,47.01,70.5
441,D9,2026-05-07,5,L53,Bata Shoe Store,17.571565,78.577633,15:58,24,0.0,0.0
442,D10,2026-05-07,1,L38,MedPlus Madhapur,17.507439,78.370088,08:45,21,23.87,35.8
442,D10,2026-05-07,2,L29,Bawarchi RTC X Roads,17.415591,78.573507,09:53,29,20.65,31.0
442,D10,2026-05-07,3,L44,Page 3 Luxury Salon,17.5814,78.661217,11:05,37,27.89,41.8
442,D10,2026-05-07,4,L45,Lakme Salon,17.439578,78.444303,12:35,23,14.5,21.8
442,D10,2026-05-07,5,L20,Chennai Shopping Mall,17.342108,78.535088,13:32,22,20.44,30.7
442,D10,2026-05-07,6,L19,South India Shopping Mall,17.454274,78.382416,14:32,35,11.11,16.7
442,D10,2026-05-07,7,L15,Hyderabad Central,17.554181,78.380818,15:37,39,0.0,0.0
443,D11,2026-05-07,1,L51,Adidas Originals,17.578739,78.282563,09:00,34,45.45,68.2
443,D11,2026-05-07,2,L10,Metro Cash & Carry,17.286126,78.581747,10:49,10,35.82,53.7
443,D11,2026-05-07,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,12:07,30,7.57,11.4
443,D11,2026-05-07,4,L60,Lalitha Jewellery,17.228343,78.319002,12:58,20,47.01,70.5
443,D11,2026-05-07,5,L53,Bata Shoe Store,17.571565,78.577633,14:37,13,0.0,0.0
444,D12,2026-05-07,1,L26,Fabindia Gachibowli,17.550547,78.357339,08:30,19,11.03,16.5
444,D12,2026-05-07,2,L50,Nike Exclusive Store,17.506334,78.264196,09:14,10,29.92,44.9
444,D12,2026-05-07,3,L22,Croma Jubilee Hills,17.265361,78.389728,10:18,25,7.12,10.7
444,D12,2026-05-07,4,L5,Reliance Smart Jubilee,17.287455,78.452678,11:03,37,0.0,0.0
445,D1,2026-05-08,1,L57,Joyalukkas,17.435323,78.315057,08:00,27,13.84,20.8
445,D1,2026-05-08,2,L7,Q-Mart Gachibowli,17.367808,78.424605,08:58,17,24.54,36.8
445,D1,2026-05-08,3,L1,Ratnadeep Supermarket,17.455771,78.212505,09:58,22,24.65,37.0
445,D1,2026-05-08,4,L45,Lakme Salon,17.439578,78.444303,11:12,39,12.18,18.3
445,D1,2026-05-08,5,L6,Ghanshyam Supermarket,17.424498,78.55801,12:18,22,35.2,52.8
445,D1,2026-05-08,6,L25,IKEA Hyderabad,17.360466,78.233094,13:47,33,24.68,37.0
445,D1,2026-05-08,7,L5,Reliance Smart Jubilee,17.287455,78.452678,15:06,14,0.0,0.0
446,D2,2026-05-08,1,L38,MedPlus Madhapur,17.507439,78.370088,09:30,35,23.87,35.8
446,D2,2026-05-08,2,L29,Bawarchi RTC X Roads,17.415591,78.573507,10:52,34,20.65,31.0
446,D2,2026-05-08,3,L44,Page 3 Luxury Salon,17.5814,78.661217,12:10,31,27.89,41.8
446,D2,2026-05-08,4,L45,Lakme Salon,17.439578,78.444303,13:38,29,14.5,21.8
446,D2,2026-05-08,5,L20,Chennai Shopping Mall,17.342108,78.535088,14:44,16,20.44,30.7
446,D2,2026-05-08,6,L19,South India Shopping Mall,17.454274,78.382416,15:38,14,0.0,0.0
447,D3,2026-05-08,1,L57,Joyalukkas,17.435323,78.315057,08:45,23,13.84,20.8
447,D3,2026-05-08,2,L7,Q-Mart Gachibowli,17.367808,78.424605,09:43,26,24.54,36.8
447,D3,2026-05-08,3,L1,Ratnadeep Supermarket,17.455771,78.212505,10:51,29,24.65,37.0
447,D3,2026-05-08,4,L45,Lakme Salon,17.439578,78.444303,12:08,23,12.18,18.3
447,D3,2026-05-08,5,L6,Ghanshyam Supermarket,17.424498,78.55801,13:04,14,35.2,52.8
447,D3,2026-05-08,6,L25,IKEA Hyderabad,17.360466,78.233094,14:22,39,24.68,37.0
447,D3,2026-05-08,7,L5,Reliance Smart Jubilee,17.287455,78.452678,15:49,13,0.0,0.0
448,D4,2026-05-08,1,L26,Fabindia Gachibowli,17.550547,78.357339,09:45,18,11.03,16.5
448,D4,2026-05-08,2,L50,Nike Exclusive Store,17.506334,78.264196,10:27,13,29.92,44.9
448,D4,2026-05-08,3,L22,Croma Jubilee Hills,17.265361,78.389728,11:34,15,0.0,0.0
449,D5,2026-05-08,1,L57,Joyalukkas,17.435323,78.315057,10:30,16,13.84,20.8
449,D5,2026-05-08,2,L7,Q-Mart Gachibowli,17.367808,78.424605,11:14,16,24.54,36.8
449,D5,2026-05-08,3,L1,Ratnadeep Supermarket,17.455771,78.212505,12:18,13,24.65,37.0
449,D5,2026-05-08,4,L45,Lakme Salon,17.439578,78.444303,13:23,29,12.18,18.3
449,D5,2026-05-08,5,L6,Ghanshyam Supermarket,17.424498,78.55801,14:24,16,35.2,52.8
449,D5,2026-05-08,6,L25,IKEA Hyderabad,17.360466,78.233094,15:45,13,24.68,37.0
449,D5,2026-05-08,7,L5,Reliance Smart Jubilee,17.287455,78.452678,16:50,21,0.0,0.0
450,D6,2026-05-08,1,L38,MedPlus Madhapur,17.507439,78.370088,10:00,13,23.87,35.8
450,D6,2026-05-08,2,L29,Bawarchi RTC X Roads,17.415591,78.573507,11:00,40,20.65,31.0
450,D6,2026-05-08,3,L44,Page 3 Luxury Salon,17.5814,78.661217,12:26,14,27.89,41.8
450,D6,2026-05-08,4,L45,Lakme Salon,17.439578,78.444303,13:33,40,14.5,21.8
450,D6,2026-05-08,5,L20,Chennai Shopping Mall,17.342108,78.535088,14:40,13,20.44,30.7
450,D6,2026-05-08,6,L19,South India Shopping Mall,17.454274,78.382416,15:38,25,0.0,0.0
451,D7,2026-05-08,1,L26,Fabindia Gachibowli,17.550547,78.357339,08:45,11,11.03,16.5
451,D7,2026-05-08,2,L50,Nike Exclusive Store,17.506334,78.264196,09:26,14,29.92,44.9
451,D7,2026-05-08,3,L22,Croma Jubilee Hills,17.265361,78.389728,10:37,33,0.0,0.0
452,D8,2026-05-08,1,L26,Fabindia Gachibowli,17.550547,78.357339,08:00,20,11.03,16.5
452,D8,2026-05-08,2,L50,Nike Exclusive Store,17.506334,78.264196,08:46,31,29.92,44.9
452,D8,2026-05-08,3,L22,Croma Jubilee Hills,17.265361,78.389728,10:17,33,0.0,0.0
453,D9,2026-05-08,1,L1,Ratnadeep Supermarket,17.455771,78.212505,08:30,17,36.82,55.2
453,D9,2026-05-08,2,L6,Ghanshyam Supermarket,17.424498,78.55801,09:53,27,10.9,16.4
453,D9,2026-05-08,3,L37,Alankrita Boutique,17.472684,78.468485,10:48,31,21.2,31.8
453,D9,2026-05-08,4,L46,Crossword Bookstore,17.571639,78.639361,12:02,32,48.94,73.4
453,D9,2026-05-08,5,L14,Sarath City Capital H&M,17.23152,78.346589,14:00,22,0.0,0.0
454,D10,2026-05-08,1,L57,Joyalukkas,17.435323,78.315057,10:45,19,13.84,20.8
454,D10,2026-05-08,2,L7,Q-Mart Gachibowli,17.367808,78.424605,11:38,33,24.54,36.8
454,D10,2026-05-08,3,L1,Ratnadeep Supermarket,17.455771,78.212505,13:01,30,24.65,37.0
454,D10,2026-05-08,4,L45,Lakme Salon,17.439578,78.444303,14:22,20,12.18,18.3
454,D10,2026-05-08,5,L6,Ghanshyam Supermarket,17.424498,78.55801,15:09,23,35.2,52.8
454,D10,2026-05-08,6,L25,IKEA Hyderabad,17.360466,78.233094,16:38,16,24.68,37.0
454,D10,2026-05-08,7,L5,Reliance Smart Jubilee,17.287455,78.452678,17:46,20,0.0,0.0
455,D11,2026-05-08,1,L51,Adidas Originals,17.578739,78.282563,09:00,38,45.45,68.2
455,D11,2026-05-08,2,L10,Metro Cash & Carry,17.286126,78.581747,10:51,22,35.82,53.7
455,D11,2026-05-08,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,12:20,36,7.57,11.4
455,D11,2026-05-08,4,L60,Lalitha Jewellery,17.228343,78.319002,13:23,30,0.0,0.0
456,D12,2026-05-08,1,L51,Adidas Originals,17.578739,78.282563,08:15,33,45.45,68.2
456,D12,2026-05-08,2,L10,Metro Cash & Carry,17.286126,78.581747,10:08,40,35.82,53.7
456,D12,2026-05-08,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,11:53,23,7.57,11.4
456,D12,2026-05-08,4,L60,Lalitha Jewellery,17.228343,78.319002,12:39,35,0.0,0.0
457,D1,2026-05-09,1,L57,Joyalukkas,17.435323,78.315057,09:00,34,13.84,20.8
457,D1,2026-05-09,2,L7,Q-Mart Gachibowli,17.367808,78.424605,10:01,20,24.54,36.8
457,D1,2026-05-09,3,L1,Ratnadeep Supermarket,17.455771,78.212505,11:11,18,24.65,37.0
457,D1,2026-05-09,4,L45,Lakme Salon,17.439578,78.444303,12:18,33,12.18,18.3
457,D1,2026-05-09,5,L6,Ghanshyam Supermarket,17.424498,78.55801,13:24,40,35.2,52.8
457,D1,2026-05-09,6,L25,IKEA Hyderabad,17.360466,78.233094,15:07,11,0.0,0.0
458,D2,2026-05-09,1,L1,Ratnadeep Supermarket,17.455771,78.212505,10:15,12,36.82,55.2
458,D2,2026-05-09,2,L6,Ghanshyam Supermarket,17.424498,78.55801,11:36,26,10.9,16.4
458,D2,2026-05-09,3,L37,Alankrita Boutique,17.472684,78.468485,12:30,12,21.2,31.8
458,D2,2026-05-09,4,L46,Crossword Bookstore,17.571639,78.639361,13:20,19,0.0,0.0
459,D3,2026-05-09,1,L57,Joyalukkas,17.435323,78.315057,09:00,40,13.84,20.8
459,D3,2026-05-09,2,L7,Q-Mart Gachibowli,17.367808,78.424605,10:15,34,24.54,36.8
459,D3,2026-05-09,3,L1,Ratnadeep Supermarket,17.455771,78.212505,11:33,22,24.65,37.0
459,D3,2026-05-09,4,L45,Lakme Salon,17.439578,78.444303,12:37,15,12.18,18.3
459,D3,2026-05-09,5,L6,Ghanshyam Supermarket,17.424498,78.55801,13:22,22,35.2,52.8
459,D3,2026-05-09,6,L25,IKEA Hyderabad,17.360466,78.233094,14:47,19,0.0,0.0
460,D4,2026-05-09,1,L38,MedPlus Madhapur,17.507439,78.370088,08:45,19,23.87,35.8
460,D4,2026-05-09,2,L29,Bawarchi RTC X Roads,17.415591,78.573507,09:51,33,20.65,31.0
460,D4,2026-05-09,3,L44,Page 3 Luxury Salon,17.5814,78.661217,11:00,22,27.89,41.8
460,D4,2026-05-09,4,L45,Lakme Salon,17.439578,78.444303,12:18,34,14.5,21.8
460,D4,2026-05-09,5,L20,Chennai Shopping Mall,17.342108,78.535088,13:24,10,0.0,0.0
461,D5,2026-05-09,1,L6,Ghanshyam Supermarket,17.424498,78.55801,10:45,33,12.85,19.3
461,D5,2026-05-09,2,L27,Chutneys Restaurant,17.358253,78.657274,11:47,34,20.47,30.7
461,D5,2026-05-09,3,L58,Jos Alukkas,17.202876,78.55392,12:58,28,43.0,64.5
461,D5,2026-05-09,4,L40,Apollo Health City,17.588755,78.580981,14:44,27,17.57,26.4
461,D5,2026-05-09,5,L37,Alankrita Boutique,17.472684,78.468485,15:51,40,22.97,34.5
461,D5,2026-05-09,6,L51,Adidas Originals,17.578739,78.282563,17:17,30,47.45,71.2
461,D5,2026-05-09,7,L43,Naturals Salon,17.261136,78.581255,19:12,15,0.0,0.0
462,D6,2026-05-09,1,L57,Joyalukkas,17.435323,78.315057,09:45,28,13.84,20.8
462,D6,2026-05-09,2,L7,Q-Mart Gachibowli,17.367808,78.424605,10:48,12,24.54,36.8
462,D6,2026-05-09,3,L1,Ratnadeep Supermarket,17.455771,78.212505,11:48,33,24.65,37.0
462,D6,2026-05-09,4,L45,Lakme Salon,17.439578,78.444303,13:05,10,12.18,18.3
462,D6,2026-05-09,5,L6,Ghanshyam Supermarket,17.424498,78.55801,13:39,10,35.2,52.8
462,D6,2026-05-09,6,L25,IKEA Hyderabad,17.360466,78.233094,14:57,28,0.0,0.0
463,D7,2026-05-09,1,L38,MedPlus Madhapur,17.507439,78.370088,08:30,16,23.87,35.8
463,D7,2026-05-09,2,L29,Bawarchi RTC X Roads,17.415591,78.573507,09:33,27,20.65,31.0
463,D7,2026-05-09,3,L44,Page 3 Luxury Salon,17.5814,78.661217,10:37,36,27.89,41.8
463,D7,2026-05-09,4,L45,Lakme Salon,17.439578,78.444303,12:03,36,14.5,21.8
463,D7,2026-05-09,5,L20,Chennai Shopping Mall,17.342108,78.535088,13:14,12,0.0,0.0
464,D8,2026-05-09,1,L6,Ghanshyam Supermarket,17.424498,78.55801,09:15,18,12.85,19.3
464,D8,2026-05-09,2,L27,Chutneys Restaurant,17.358253,78.657274,09:59,27,20.47,30.7
464,D8,2026-05-09,3,L58,Jos Alukkas,17.202876,78.55392,11:11,17,43.0,64.5
464,D8,2026-05-09,4,L40,Apollo Health City,17.588755,78.580981,12:40,35,17.57,26.4
464,D8,2026-05-09,5,L37,Alankrita Boutique,17.472684,78.468485,13:50,27,22.97,34.5
464,D8,2026-05-09,6,L51,Adidas Originals,17.578739,78.282563,14:59,38,47.45,71.2
464,D8,2026-05-09,7,L43,Naturals Salon,17.261136,78.581255,16:58,37,0.0,0.0
465,D9,2026-05-09,1,L51,Adidas Originals,17.578739,78.282563,09:30,16,45.45,68.2
465,D9,2026-05-09,2,L10,Metro Cash & Carry,17.286126,78.581747,11:02,11,35.82,53.7
465,D9,2026-05-09,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,12:21,10,0.0,0.0
466,D10,2026-05-09,1,L1,Ratnadeep Supermarket,17.455771,78.212505,10:15,38,36.82,55.2
466,D10,2026-05-09,2,L6,Ghanshyam Supermarket,17.424498,78.55801,11:53,13,10.9,16.4
466,D10,2026-05-09,3,L37,Alankrita Boutique,17.472684,78.468485,12:31,16,21.2,31.8
466,D10,2026-05-09,4,L46,Crossword Bookstore,17.571639,78.639361,13:26,39,0.0,0.0
467,D11,2026-05-09,1,L1,Ratnadeep Supermarket,17.455771,78.212505,10:45,18,36.82,55.2
467,D11,2026-05-09,2,L6,Ghanshyam Supermarket,17.424498,78.55801,12:10,22,10.9,16.4
467,D11,2026-05-09,3,L37,Alankrita Boutique,17.472684,78.468485,12:54,10,21.2,31.8
467,D11,2026-05-09,4,L46,Crossword Bookstore,17.571639,78.639361,13:47,38,0.0,0.0
468,D12,2026-05-09,1,L6,Ghanshyam Supermarket,17.424498,78.55801,09:30,16,12.85,19.3
468,D12,2026-05-09,2,L27,Chutneys Restaurant,17.358253,78.657274,10:16,11,20.47,30.7
468,D12,2026-05-09,3,L58,Jos Alukkas,17.202876,78.55392,11:12,12,43.0,64.5
468,D12,2026-05-09,4,L40,Apollo Health City,17.588755,78.580981,12:35,32,17.57,26.4
468,D12,2026-05-09,5,L37,Alankrita Boutique,17.472684,78.468485,13:48,40,22.97,34.5
468,D12,2026-05-09,6,L51,Adidas Originals,17.578739,78.282563,15:14,14,47.45,71.2
468,D12,2026-05-09,7,L43,Naturals Salon,17.261136,78.581255,16:52,24,0.0,0.0
469,D1,2026-05-10,1,L38,MedPlus Madhapur,17.507439,78.370088,09:45,18,23.87,35.8
